#  Utah Minimum Temperature
# Units: Degrees Fahrenheit
# Base Period: 1901-2000
# Missing: -99
Date,Value,Anomaly
199701,18.2,3.3
199702,18.9,-0.6
199703,27.6,1.7
199704,30.6,-2.1
199705,43.6,2.5
199706,51.3,2.1
199707,54.8,-2.0
199708,56.8,1.7
199709,49.6,3.4
199710,34.7,-0.9
199711,26.3,1.8
199712,16.4,-0.4
199801,21.8,6.9
199802,22.7,3.2
199803,25.9,0.0
199804,31.4,-1.3
199805,40.5,-0.6
199806,45.9,-3.3
199807,59.0,2.2
199808,57.1,2.0
199809,50.0,3.8
199810,35.8,0.2
199811,27.3,2.8
199812,15.7,-1.1
199901,21.5,6.6
199902,22.3,2.8
199903,28.3,2.4
199904,30.1,-2.6
199905,39.1,-2.0
199906,49.4,0.2
199907,57.8,1.0
199908,55.5,0.4
199909,45.1,-1.1
199910,35.2,-0.4
199911,28.0,3.5
199912,17.3,0.5
200001,22.3,7.4
200002,25.9,6.4
200003,27.0,1.1
200004,36.8,4.1
200005,44.8,3.7
200006,51.8,2.6
200007,58.3,1.5
200008,58.9,3.8
200009,47.3,1.1
200010,37.6,2.0
200011,19.3,-5.2
200012,19.8,3.0
200101,16.1,1.2
200102,21.7,2.2
200103,30.1,4.2
200104,34.6,1.9
200105,44.4,3.3
200106,51.0,1.8
200107,58.2,1.4
200108,57.6,2.5
200109,49.3,3.1
200110,37.8,2.2
200111,28.0,3.5
200112,15.3,-1.5
200201,15.5,0.6
200202,15.7,-3.8
200203,23.0,-2.9
200204,35.7,3.0
200205,41.1,0.0
200206,52.4,3.2
200207,60.6,3.8
200208,55.0,-0.1
200209,47.9,1.7
200210,34.2,-1.4
200211,24.4,-0.1
200212,19.4,2.6
200301,24.0,9.1
200302,20.6,1.1
200303,28.8,2.9
200304,33.1,0.4
200305,43.2,2.1
200306,50.9,1.7
200307,61.2,4.4
200308,58.5,3.4
200309,46.8,0.6
200310,40.0,4.4
200311,24.6,0.1
200312,20.7,3.9
200401,14.1,-0.8
200402,17.9,-1.6
200403,31.9,6.0
200404,35.7,3.0
200405,43.0,1.9
200406,51.1,1.9
200407,57.3,0.5
200408,54.2,-0.9
200409,45.7,-0.5
200410,38.0,2.4
200411,25.9,1.4
200412,20.2,3.4
200501,23.9,9.0
200502,23.6,4.1
200503,27.5,1.6
200504,32.8,0.1
200505,42.4,1.3
200506,47.6,-1.6
200507,58.7,1.9
200508,54.8,-0.3
200509,46.0,-0.2
200510,37.4,1.8
200511,27.4,2.9
200512,18.2,1.4
200601,18.9,4.0
200602,18.7,-0.8
200603,25.4,-0.5
200604,34.9,2.2
200605,43.9,2.8
200606,53.0,3.8
200607,60.5,3.7
200608,55.2,0.1
200609,43.6,-2.6
200610,35.5,-0.1
200611,26.2,1.7
200612,17.4,0.6
200701,10.5,-4.4
200702,23.1,3.6
200703,29.8,3.9
200704,35.0,2.3
200705,43.1,2.0
200706,51.9,2.7
200707,61.0,4.2
200708,58.5,3.4
200709,47.3,1.1
200710,35.4,-0.2
200711,27.1,2.6
200712,15.0,-1.8
200801,12.4,-2.5
200802,19.8,0.3
200803,24.6,-1.3
200804,28.7,-4.0
200805,38.8,-2.3
200806,49.4,0.2
200807,58.9,2.1
200808,56.7,1.6
200809,46.5,0.3
200810,36.1,0.5
200811,29.6,5.1
200812,16.5,-0.3
200901,18.7,3.8
200902,22.1,2.6
200903,26.4,0.5
200904,32.2,-0.5
200905,44.6,3.5
200906,48.5,-0.7
200907,58.0,1.2
200908,54.0,-1.1
200909,49.4,3.2
200910,33.0,-2.6
200911,25.9,1.4
200912,11.2,-5.6
201001,17.3,2.4
201002,20.1,0.6
201003,26.4,0.5
201004,31.7,-1.0
201005,36.6,-4.5
201006,50.8,1.6
201007,58.0,1.2
201008,54.9,-0.2
201009,47.1,0.9
201010,39.0,3.4
201011,23.6,-0.9
201012,23.7,6.9
201101,14.8,-0.1
201102,17.3,-2.2
201103,27.9,2.0
201104,31.0,-1.7
201105,38.2,-2.9
201106,48.1,-1.1
201107,57.7,0.9
201108,57.4,2.3
201109,48.6,2.4
201110,37.0,1.4
201111,24.3,-0.2
201112,15.9,-0.9
201201,19.2,4.3
201202,20.9,1.4
201203,29.5,3.6
201204,35.6,2.9
201205,43.0,1.9
201206,52.0,2.8
201207,58.9,2.1
201208,58.6,3.5
201209,49.0,2.8
201210,37.1,1.5
201211,28.9,4.4
201212,18.4,1.6
201301,9.1,-5.8
